date,sku,brand,segment,category,channel,region,pack_type,price_unit,promotion_flag,delivery_days,stock_available,delivered_qty,units_sold,revenue
10/08/2024,YO-016,YoBrand3,Yogurt-Seg3,Yogurt,Discount,PL-North,Single,4.9,0,4,103,131,9,44.1
10/08/2024,YO-016,YoBrand3,Yogurt-Seg3,Yogurt,Discount,PL-South,Carton,8.18,0,3,149,243,17,139.06
10/08/2024,YO-016,YoBrand3,Yogurt-Seg3,Yogurt,E-commerce,PL-Central,Single,4.4,1,1,184,169,35,154
10/08/2024,YO-016,YoBrand3,Yogurt-Seg3,Yogurt,E-commerce,PL-South,Multipack,3.44,0,3,151,192,19,65.36
10/08/2024,RE-017,ReBrand2,ReadyMeal-Seg2,ReadyMeal,Retail,PL-Central,Multipack,5.98,0,2,131,171,13,77.74
10/08/2024,RE-017,ReBrand2,ReadyMeal-Seg2,ReadyMeal,Retail,PL-North,Carton,5.32,1,3,91,133,18,95.76
10/08/2024,RE-017,ReBrand2,ReadyMeal-Seg2,ReadyMeal,Retail,PL-South,Single,4.51,1,5,188,225,40,180.4
10/08/2024,RE-017,ReBrand2,ReadyMeal-Seg2,ReadyMeal,Discount,PL-Central,Multipack,2.6,0,1,148,183,16,41.6
10/08/2024,RE-017,ReBrand2,ReadyMeal-Seg2,ReadyMeal,Discount,PL-North,Multipack,2.03,0,4,153,182,15,30.45
10/08/2024,RE-017,ReBrand2,ReadyMeal-Seg2,ReadyMeal,Discount,PL-South,Carton,5.82,1,3,199,167,39,226.98
10/08/2024,RE-017,ReBrand2,ReadyMeal-Seg2,ReadyMeal,E-commerce,PL-North,Single,2.47,0,1,178,215,16,39.52
10/08/2024,RE-017,ReBrand2,ReadyMeal-Seg2,ReadyMeal,E-commerce,PL-South,Carton,3.41,0,1,204,207,26,88.66
10/08/2024,YO-018,YoBrand2,Yogurt-Seg1,Yogurt,Retail,PL-Central,Carton,1.54,0,1,152,191,15,23.1
10/08/2024,YO-018,YoBrand2,Yogurt-Seg1,Yogurt,Retail,PL-North,Single,6.89,0,3,162,180,19,130.91
10/08/2024,YO-018,YoBrand2,Yogurt-Seg1,Yogurt,Retail,PL-South,Multipack,4.32,0,1,210,189,22,95.04
10/08/2024,YO-018,YoBrand2,Yogurt-Seg1,Yogurt,Discount,PL-North,Carton,6.47,1,5,193,171,59,381.73
10/08/2024,YO-018,YoBrand2,Yogurt-Seg1,Yogurt,Discount,PL-South,Carton,7.39,0,4,115,127,15,110.85
10/08/2024,YO-018,YoBrand2,Yogurt-Seg1,Yogurt,E-commerce,PL-Central,Single,1.86,0,3,234,260,26,48.36
10/08/2024,YO-018,YoBrand2,Yogurt-Seg1,Yogurt,E-commerce,PL-South,Single,7.18,0,4,158,161,18,129.24
10/08/2024,SN-019,SnBrand2,SnackBar-Seg1,SnackBar,Retail,PL-Central,Multipack,5.77,1,2,196,187,34,196.18
10/08/2024,SN-019,SnBrand2,SnackBar-Seg1,SnackBar,Retail,PL-North,Multipack,2.15,0,2,115,157,13,27.95
10/08/2024,SN-019,SnBrand2,SnackBar-Seg1,SnackBar,Discount,PL-North,Single,8.85,1,1,226,205,40,354
10/08/2024,SN-019,SnBrand2,SnackBar-Seg1,SnackBar,Discount,PL-South,Single,1.78,1,5,116,143,20,35.6
10/08/2024,SN-019,SnBrand2,SnackBar-Seg1,SnackBar,E-commerce,PL-Central,Multipack,2.85,0,2,199,167,24,68.4
10/08/2024,SN-019,SnBrand2,SnackBar-Seg1,SnackBar,E-commerce,PL-North,Multipack,6.54,0,4,154,194,20,130.8
10/08/2024,SN-019,SnBrand2,SnackBar-Seg1,SnackBar,E-commerce,PL-South,Single,6.78,0,3,137,207,25,169.5
10/08/2024,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,Retail,PL-Central,Carton,6.85,0,5,103,131,12,82.2
10/08/2024,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,Retail,PL-North,Carton,7.32,0,3,143,193,15,109.8
10/08/2024,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,Retail,PL-South,Single,3.79,0,2,179,160,35,132.65
10/08/2024,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,Discount,PL-Central,Multipack,5.8,1,1,163,144,40,232
10/08/2024,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,Discount,PL-North,Carton,4.75,0,5,100,138,15,71.25
10/08/2024,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,Discount,PL-South,Single,7.46,0,5,186,165,26,193.96
10/08/2024,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,E-commerce,PL-Central,Single,2.16,0,4,187,161,21,45.36
10/08/2024,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,E-commerce,PL-North,Single,5.38,0,1,110,178,14,75.32
10/08/2024,YO-020,YoBrand3,Yogurt-Seg2,Yogurt,E-commerce,PL-South,Multipack,6.57,0,2,125,207,15,98.55
10/08/2024,JU-021,JuBrand3,Juice-Seg3,Juice,Retail,PL-Central,Multipack,7.13,0,2,108,171,14,99.82
10/08/2024,JU-021,JuBrand3,Juice-Seg3,Juice,Retail,PL-North,Carton,8.3,1,1,99,105,18,149.4
10/08/2024,JU-021,JuBrand3,Juice-Seg3,Juice,Retail,PL-South,Single,5.51,0,3,131,141,9,49.59
10/08/2024,JU-021,JuBrand3,Juice-Seg3,Juice,Discount,PL-Central,Multipack,3.42,0,1,171,224,14,47.88
10/08/2024,JU-021,JuBrand3,Juice-Seg3,Juice,Discount,PL-North,Single,6.37,0,3,249,241,33,210.21
10/08/2024,JU-021,JuBrand3,Juice-Seg3,Juice,E-commerce,PL-Central,Carton,3.44,0,2,211,182,24,82.56
10/08/2024,JU-021,JuBrand3,Juice-Seg3,Juice,E-commerce,PL-North,Multipack,3.87,0,2,259,225,27,104.49
10/08/2024,JU-021,JuBrand3,Juice-Seg3,Juice,E-commerce,PL-South,Multipack,5.84,0,2,157,138,14,81.76
10/08/2024,MI-022,MiBrand3,Milk-Seg2,Milk,Retail,PL-Central,Multipack,3.35,0,2,119,177,5,16.75
10/08/2024,MI-022,MiBrand3,Milk-Seg2,Milk,Retail,PL-South,Single,5.65,0,3,0,233,0,0
10/08/2024,MI-022,MiBrand3,Milk-Seg2,Milk,Discount,PL-Central,Multipack,5.81,0,1,164,166,17,98.77
10/08/2024,MI-022,MiBrand3,Milk-Seg2,Milk,Discount,PL-North,Carton,3.39,0,4,193,165,11,37.29
10/08/2024,MI-022,MiBrand3,Milk-Seg2,Milk,Discount,PL-South,Single,6.18,0,2,122,192,12,74.16
10/08/2024,MI-022,MiBrand3,Milk-Seg2,Milk,E-commerce,PL-Central,Single,5.61,0,2,214,198,18,100.98
10/08/2024,MI-022,MiBrand3,Milk-Seg2,Milk,E-commerce,PL-South,Carton,7.83,0,1,141,140,9,70.47
10/08/2024,MI-023,MiBrand3,Milk-Seg3,Milk,Retail,PL-Central,Carton,8.95,0,2,217,190,17,152.15
10/08/2024,MI-023,MiBrand3,Milk-Seg3,Milk,Retail,PL-North,Multipack,7.42,0,2,204,183,32,237.44
10/08/2024,MI-023,MiBrand3,Milk-Seg3,Milk,Retail,PL-South,Multipack,3.68,0,2,136,161,12,44.16
10/08/2024,MI-023,MiBrand3,Milk-Seg3,Milk,Discount,PL-Central,Carton,6.1,0,1,137,194,14,85.4
10/08/2024,MI-023,MiBrand3,Milk-Seg3,Milk,Discount,PL-North,Single,2.63,0,4,174,214,23,60.49
10/08/2024,MI-023,MiBrand3,Milk-Seg3,Milk,Discount,PL-South,Multipack,6.47,0,4,213,181,22,142.34
10/08/2024,MI-023,MiBrand3,Milk-Seg3,Milk,E-commerce,PL-Central,Single,4.03,0,1,121,134,16,64.48
10/08/2024,MI-023,MiBrand3,Milk-Seg3,Milk,E-commerce,PL-North,Multipack,2.58,0,2,172,176,19,49.02
10/08/2024,MI-023,MiBrand3,Milk-Seg3,Milk,E-commerce,PL-South,Multipack,3.95,0,2,60,76,8,31.6
10/08/2024,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,Retail,PL-Central,Multipack,4.12,0,3,71,103,7,28.84
10/08/2024,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,Retail,PL-North,Single,1.88,1,5,130,184,22,41.36
10/08/2024,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,Retail,PL-South,Single,7.48,0,4,0,160,0,0
10/08/2024,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,Discount,PL-Central,Multipack,2.67,0,1,228,222,20,53.4
10/08/2024,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,Discount,PL-North,Multipack,8.13,0,1,190,235,31,252.03
10/08/2024,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,Discount,PL-South,Single,5.81,0,5,199,209,22,127.82
10/08/2024,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,E-commerce,PL-Central,Single,2.24,0,3,129,201,14,31.36
10/08/2024,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,E-commerce,PL-North,Multipack,3.39,0,5,165,241,24,81.36
10/08/2024,YO-024,YoBrand2,Yogurt-Seg3,Yogurt,E-commerce,PL-South,Carton,2.28,0,3,238,208,20,45.6
10/08/2024,RE-025,ReBrand2,ReadyMeal-Seg3,ReadyMeal,Retail,PL-Central,Multipack,4.14,0,2,136,133,10,41.4
10/08/2024,RE-025,ReBrand2,ReadyMeal-Seg3,ReadyMeal,Retail,PL-North,Multipack,5.6,1,4,148,186,36,201.6
10/08/2024,RE-025,ReBrand2,ReadyMeal-Seg3,ReadyMeal,Retail,PL-South,Single,1.61,0,4,209,191,17,27.37
10/08/2024,RE-025,ReBrand2,ReadyMeal-Seg3,ReadyMeal,Discount,PL-Central,Multipack,5.3,0,4,270,230,26,137.8
10/08/2024,RE-025,ReBrand2,ReadyMeal-Seg3,ReadyMeal,Discount,PL-North,Multipack,8.1,0,5,97,159,9,72.9
10/08/2024,RE-025,ReBrand2,ReadyMeal-Seg3,ReadyMeal,Discount,PL-South,Multipack,7.31,0,3,98,155,8,58.48
10/08/2024,RE-025,ReBrand2,ReadyMeal-Seg3,ReadyMeal,E-commerce,PL-Central,Carton,7.31,0,2,137,209,14,102.34
10/08/2024,RE-025,ReBrand2,ReadyMeal-Seg3,ReadyMeal,E-commerce,PL-South,Single,5.62,0,3,186,191,21,118.02
10/08/2024,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-North,Carton,1.59,0,3,145,222,19,30.21
10/08/2024,MI-026,MiBrand4,Milk-Seg2,Milk,Retail,PL-South,Carton,8.56,0,2,145,159,20,171.2
10/08/2024,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-Central,Carton,1.99,0,2,246,215,28,55.72
10/08/2024,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-North,Multipack,6.94,0,2,254,223,28,194.32
10/08/2024,MI-026,MiBrand4,Milk-Seg2,Milk,Discount,PL-South,Carton,4.99,0,5,121,107,14,69.86
10/08/2024,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-Central,Carton,7.73,0,3,216,209,23,177.79
10/08/2024,MI-026,MiBrand4,Milk-Seg2,Milk,E-commerce,PL-South,Single,6.99,0,3,146,201,10,69.9
10/08/2024,SN-027,SnBrand2,SnackBar-Seg3,SnackBar,Retail,PL-Central,Single,3.24,0,5,119,176,12,38.88
10/08/2024,SN-027,SnBrand2,SnackBar-Seg3,SnackBar,Retail,PL-North,Single,7.91,1,4,142,175,40,316.4
10/08/2024,SN-027,SnBrand2,SnackBar-Seg3,SnackBar,Retail,PL-South,Carton,3.31,1,1,150,160,35,115.85
10/08/2024,SN-027,SnBrand2,SnackBar-Seg3,SnackBar,Discount,PL-Central,Single,5.23,1,5,98,147,29,151.67
10/08/2024,SN-027,SnBrand2,SnackBar-Seg3,SnackBar,Discount,PL-North,Single,7.88,0,2,195,267,15,118.2
10/08/2024,SN-027,SnBrand2,SnackBar-Seg3,SnackBar,Discount,PL-South,Multipack,4.69,0,2,161,139,16,75.04
10/08/2024,SN-027,SnBrand2,SnackBar-Seg3,SnackBar,E-commerce,PL-North,Carton,7.02,0,3,171,154,14,98.28
10/08/2024,SN-027,SnBrand2,SnackBar-Seg3,SnackBar,E-commerce,PL-South,Carton,5.25,0,3,117,171,16,84
10/08/2024,SN-028,SnBrand2,SnackBar-Seg1,SnackBar,Retail,PL-North,Single,7.18,0,5,95,144,13,93.34
10/08/2024,SN-028,SnBrand2,SnackBar-Seg1,SnackBar,Retail,PL-South,Multipack,5.08,0,4,140,178,14,71.12
10/08/2024,SN-028,SnBrand2,SnackBar-Seg1,SnackBar,Discount,PL-Central,Carton,8.1,0,1,218,199,24,194.4
10/08/2024,SN-028,SnBrand2,SnackBar-Seg1,SnackBar,Discount,PL-North,Carton,1.9,0,4,102,115,14,26.6
10/08/2024,SN-028,SnBrand2,SnackBar-Seg1,SnackBar,Discount,PL-South,Multipack,7.75,0,3,163,145,18,139.5
10/08/2024,SN-028,SnBrand2,SnackBar-Seg1,SnackBar,E-commerce,PL-Central,Carton,2.52,0,3,90,111,13,32.76
10/08/2024,SN-028,SnBrand2,SnackBar-Seg1,SnackBar,E-commerce,PL-North,Single,3.39,0,5,169,180,20,67.8
10/08/2024,SN-028,SnBrand2,SnackBar-Seg1,SnackBar,E-commerce,PL-South,Carton,2.48,0,5,227,217,33,81.84
10/08/2024,YO-029,YoBrand4,Yogurt-Seg2,Yogurt,Retail,PL-Central,Single,4.35,0,4,123,139,13,56.55
10/08/2024,YO-029,YoBrand4,Yogurt-Seg2,Yogurt,Retail,PL-North,Single,8.84,0,1,228,225,36,318.24
10/08/2024,YO-029,YoBrand4,Yogurt-Seg2,Yogurt,Retail,PL-South,Single,6.7,0,4,213,195,27,180.9
10/08/2024,YO-029,YoBrand4,Yogurt-Seg2,Yogurt,Discount,PL-Central,Single,5.85,0,3,249,216,40,234
10/08/2024,YO-029,YoBrand4,Yogurt-Seg2,Yogurt,Discount,PL-North,Multipack,7.2,0,2,151,218,19,136.8
10/08/2024,YO-029,YoBrand4,Yogurt-Seg2,Yogurt,Discount,PL-South,Single,1.83,0,4,0,184,0,0
10/08/2024,YO-029,YoBrand4,Yogurt-Seg2,Yogurt,E-commerce,PL-North,Multipack,6.29,0,5,120,168,14,88.06
10/08/2024,YO-029,YoBrand4,Yogurt-Seg2,Yogurt,E-commerce,PL-South,Carton,3.13,0,4,169,157,20,62.6
10/08/2024,SN-030,SnBrand2,SnackBar-Seg1,SnackBar,Retail,PL-North,Carton,4.4,1,2,167,160,31,136.4
10/08/2024,SN-030,SnBrand2,SnackBar-Seg1,SnackBar,Retail,PL-South,Single,7.86,0,3,162,155,26,204.36
10/08/2024,SN-030,SnBrand2,SnackBar-Seg1,SnackBar,Discount,PL-Central,Multipack,3.87,0,1,115,170,15,58.05
10/08/2024,SN-030,SnBrand2,SnackBar-Seg1,SnackBar,Discount,PL-North,Carton,1.56,0,5,123,202,14,21.84
10/08/2024,SN-030,SnBrand2,SnackBar-Seg1,SnackBar,Discount,PL-South,Single,4.97,0,2,113,136,18,89.46
10/08/2024,SN-030,SnBrand2,SnackBar-Seg1,SnackBar,E-commerce,PL-Central,Single,6.36,0,4,118,183,14,89.04
10/08/2024,SN-030,SnBrand2,SnackBar-Seg1,SnackBar,E-commerce,PL-South,Multipack,5.1,0,4,80,128,6,30.6
11/08/2024,YO-001,YoBrand3,Yogurt-Seg1,Yogurt,Discount,PL-North,Single,4.87,0,5,187,198,19,92.53
11/08/2024,YO-001,YoBrand3,Yogurt-Seg1,Yogurt,E-commerce,PL-Central,Multipack,2.67,0,4,169,210,13,34.71
11/08/2024,YO-001,YoBrand3,Yogurt-Seg1,Yogurt,E-commerce,PL-North,Multipack,1.77,1,3,129,147,23,40.71
11/08/2024,YO-001,YoBrand3,Yogurt-Seg1,Yogurt,E-commerce,PL-South,Carton,8.87,0,3,145,195,18,159.66
11/08/2024,MI-002,MiBrand2,Milk-Seg1,Milk,Retail,PL-Central,Multipack,6.25,1,3,164,202,35,218.75
11/08/2024,MI-002,MiBrand2,Milk-Seg1,Milk,Retail,PL-North,Carton,3.39,0,2,205,212,25,84.75
11/08/2024,MI-002,MiBrand2,Milk-Seg1,Milk,Discount,PL-Central,Carton,3.33,0,3,171,173,12,39.96
11/08/2024,MI-002,MiBrand2,Milk-Seg1,Milk,Discount,PL-South,Single,6.66,0,2,305,300,34,226.44
11/08/2024,MI-002,MiBrand2,Milk-Seg1,Milk,E-commerce,PL-Central,Single,8.9,0,2,205,251,24,213.6
11/08/2024,MI-002,MiBrand2,Milk-Seg1,Milk,E-commerce,PL-North,Multipack,5.83,1,1,86,118,13,75.79
11/08/2024,MI-002,MiBrand2,Milk-Seg1,Milk,E-commerce,PL-South,Single,7.84,0,3,209,177,17,133.28
11/08/2024,YO-003,YoBrand1,Yogurt-Seg3,Yogurt,Retail,PL-North,Carton,2.08,0,2,85,112,15,31.2
11/08/2024,YO-003,YoBrand1,Yogurt-Seg3,Yogurt,Discount,PL-Central,Multipack,2.72,0,1,150,195,16,43.52
11/08/2024,YO-003,YoBrand1,Yogurt-Seg3,Yogurt,Discount,PL-North,Single,8.71,0,2,135,198,9,78.39
11/08/2024,YO-003,YoBrand1,Yogurt-Seg3,Yogurt,Discount,PL-South,Multipack,4.7,1,1,235,247,69,324.3
11/08/2024,YO-003,YoBrand1,Yogurt-Seg3,Yogurt,E-commerce,PL-Central,Multipack,4.88,0,5,155,142,24,117.12
11/08/2024,YO-003,YoBrand1,Yogurt-Seg3,Yogurt,E-commerce,PL-North,Carton,4.65,0,2,170,160,19,88.35
11/08/2024,YO-003,YoBrand1,Yogurt-Seg3,Yogurt,E-commerce,PL-South,Multipack,6.11,0,5,105,139,14,85.54
11/08/2024,RE-004,ReBrand1,ReadyMeal-Seg2,ReadyMeal,Retail,PL-Central,Multipack,3.91,0,2,80,133,6,23.46
11/08/2024,RE-004,ReBrand1,ReadyMeal-Seg2,ReadyMeal,Retail,PL-North,Multipack,8.47,0,2,171,173,21,177.87
11/08/2024,RE-004,ReBrand1,ReadyMeal-Seg2,ReadyMeal,Retail,PL-South,Multipack,4.42,0,3,226,190,21,92.82
11/08/2024,RE-004,ReBrand1,ReadyMeal-Seg2,ReadyMeal,Discount,PL-Central,Multipack,8.81,1,5,141,236,24,211.44
11/08/2024,RE-004,ReBrand1,ReadyMeal-Seg2,ReadyMeal,Discount,PL-North,Single,8.43,0,3,122,160,11,92.73
11/08/2024,RE-004,ReBrand1,ReadyMeal-Seg2,ReadyMeal,Discount,PL-South,Multipack,4.62,0,4,163,141,16,73.92
11/08/2024,RE-004,ReBrand1,ReadyMeal-Seg2,ReadyMeal,E-commerce,PL-Central,Multipack,6.42,0,4,60,97,5,32.1
11/08/2024,RE-004,ReBrand1,ReadyMeal-Seg2,ReadyMeal,E-commerce,PL-North,Single,5.92,0,3,139,144,3,17.76
11/08/2024,RE-004,ReBrand1,ReadyMeal-Seg2,ReadyMeal,E-commerce,PL-South,Multipack,6.48,0,1,206,266,25,162
11/08/2024,YO-005,YoBrand2,Yogurt-Seg1,Yogurt,Retail,PL-Central,Carton,7.02,0,4,178,175,18,126.36
11/08/2024,YO-005,YoBrand2,Yogurt-Seg1,Yogurt,Discount,PL-North,Carton,5.74,0,2,91,115,12,68.88
11/08/2024,YO-005,YoBrand2,Yogurt-Seg1,Yogurt,Discount,PL-South,Carton,2.21,0,4,82,114,10,22.1
11/08/2024,YO-005,YoBrand2,Yogurt-Seg1,Yogurt,E-commerce,PL-Central,Carton,3.79,0,1,117,177,18,68.22
11/08/2024,YO-005,YoBrand2,Yogurt-Seg1,Yogurt,E-commerce,PL-North,Carton,7.79,0,1,212,242,26,202.54
11/08/2024,YO-005,YoBrand2,Yogurt-Seg1,Yogurt,E-commerce,PL-South,Multipack,3.9,0,5,206,196,27,105.3
11/08/2024,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-Central,Multipack,5.48,0,2,118,130,11,60.28
11/08/2024,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-North,Carton,7.56,0,5,88,120,7,52.92
11/08/2024,MI-006,MiBrand1,Milk-Seg3,Milk,Retail,PL-South,Multipack,5.4,0,4,140,130,15,81
11/08/2024,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-Central,Multipack,1.8,0,1,187,221,14,25.2
11/08/2024,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-North,Single,1.57,0,5,136,199,9,14.13
11/08/2024,MI-006,MiBrand1,Milk-Seg3,Milk,Discount,PL-South,Single,3.95,0,2,184,203,12,47.4
11/08/2024,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-Central,Single,4.49,1,5,142,142,28,125.72
11/08/2024,MI-006,MiBrand1,Milk-Seg3,Milk,E-commerce,PL-North,Multipack,4.82,0,5,108,101,7,33.74
11/08/2024,RE-007,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Retail,PL-Central,Multipack,2.8,0,3,148,180,10,28
11/08/2024,RE-007,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Retail,PL-South,Carton,8.04,0,3,118,147,12,96.48
11/08/2024,RE-007,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Discount,PL-Central,Carton,4.59,0,4,126,191,13,59.67
11/08/2024,RE-007,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Discount,PL-North,Multipack,2.36,1,5,92,151,16,37.76
11/08/2024,RE-007,ReBrand4,ReadyMeal-Seg1,ReadyMeal,Discount,PL-South,Multipack,3.05,0,5,281,241,28,85.4
11/08/2024,RE-007,ReBrand4,ReadyMeal-Seg1,ReadyMeal,E-commerce,PL-Central,Carton,6.53,0,5,193,168,17,111.01
11/08/2024,RE-007,ReBrand4,ReadyMeal-Seg1,ReadyMeal,E-commerce,PL-North,Multipack,6.53,0,5,154,165,14,91.42
11/08/2024,RE-007,ReBrand4,ReadyMeal-Seg1,ReadyMeal,E-commerce,PL-South,Multipack,4.87,0,5,172,152,17,82.79
11/08/2024,MI-008,MiBrand3,Milk-Seg2,Milk,Retail,PL-Central,Multipack,1.6,0,2,119,109,10,16
11/08/2024,MI-008,MiBrand3,Milk-Seg2,Milk,Retail,PL-North,Carton,2,0,4,82,82,7,14
11/08/2024,MI-008,MiBrand3,Milk-Seg2,Milk,Retail,PL-South,Carton,4.72,1,2,180,198,37,174.64
11/08/2024,MI-008,MiBrand3,Milk-Seg2,Milk,Discount,PL-Central,Multipack,2.73,0,5,227,207,22,60.06
11/08/2024,MI-008,MiBrand3,Milk-Seg2,Milk,Discount,PL-North,Multipack,4.09,0,2,152,164,16,65.44
11/08/2024,MI-008,MiBrand3,Milk-Seg2,Milk,Discount,PL-South,Multipack,5.74,0,3,264,241,24,137.76
11/08/2024,MI-008,MiBrand3,Milk-Seg2,Milk,E-commerce,PL-Central,Carton,5.86,0,4,134,153,11,64.46
11/08/2024,MI-008,MiBrand3,Milk-Seg2,Milk,E-commerce,PL-North,Single,7.74,1,4,80,108,19,147.06
11/08/2024,MI-008,MiBrand3,Milk-Seg2,Milk,E-commerce,PL-South,Multipack,3.8,0,1,232,233,21,79.8
11/08/2024,YO-009,YoBrand4,Yogurt-Seg1,Yogurt,Retail,PL-Central,Carton,6.71,0,2,146,162,15,100.65
11/08/2024,YO-009,YoBrand4,Yogurt-Seg1,Yogurt,Retail,PL-South,Carton,5.36,0,2,184,214,17,91.12
11/08/2024,YO-009,YoBrand4,Yogurt-Seg1,Yogurt,Discount,PL-Central,Multipack,3.73,0,2,257,252,37,138.01
11/08/2024,YO-009,YoBrand4,Yogurt-Seg1,Yogurt,Discount,PL-North,Single,6.78,0,3,174,179,23,155.94
11/08/2024,YO-009,YoBrand4,Yogurt-Seg1,Yogurt,E-commerce,PL-Central,Carton,4.47,0,5,150,154,13,58.11
11/08/2024,YO-009,YoBrand4,Yogurt-Seg1,Yogurt,E-commerce,PL-North,Single,4.41,0,5,151,146,20,88.2
11/08/2024,YO-009,YoBrand4,Yogurt-Seg1,Yogurt,E-commerce,PL-South,Single,5.94,0,5,214,188,29,172.26
11/08/2024,SN-010,SnBrand2,SnackBar-Seg2,SnackBar,Retail,PL-Central,Multipack,2.8,0,5,142,185,12,33.6
11/08/2024,SN-010,SnBrand2,SnackBar-Seg2,SnackBar,Retail,PL-North,Carton,7.01,1,1,146,202,38,266.38
11/08/2024,SN-010,SnBrand2,SnackBar-Seg2,SnackBar,Retail,PL-South,Single,5.23,0,5,170,230,26,135.98
11/08/2024,SN-010,SnBrand2,SnackBar-Seg2,SnackBar,Discount,PL-Central,Multipack,5.04,0,1,148,185,17,85.68
11/08/2024,SN-010,SnBrand2,SnackBar-Seg2,SnackBar,Discount,PL-North,Multipack,5,0,1,110,179,14,70
11/08/2024,SN-010,SnBrand2,SnackBar-Seg2,SnackBar,Discount,PL-South,Carton,8.73,0,5,175,190,31,270.63
11/08/2024,SN-010,SnBrand2,SnackBar-Seg2,SnackBar,E-commerce,PL-Central,Multipack,7.23,0,5,156,176,17,122.91
11/08/2024,SN-010,SnBrand2,SnackBar-Seg2,SnackBar,E-commerce,PL-North,Single,4.59,0,1,153,211,21,96.39
11/08/2024,SN-010,SnBrand2,SnackBar-Seg2,SnackBar,E-commerce,PL-South,Carton,4.76,0,3,222,186,26,123.76
11/08/2024,MI-011,MiBrand1,Milk-Seg2,Milk,Retail,PL-Central,Multipack,2.62,0,4,189,242,19,49.78
11/08/2024,MI-011,MiBrand1,Milk-Seg2,Milk,Retail,PL-North,Carton,4.8,0,4,150,194,15,72
11/08/2024,MI-011,MiBrand1,Milk-Seg2,Milk,Retail,PL-South,Carton,5.94,0,4,110,159,13,77.22
11/08/2024,MI-011,MiBrand1,Milk-Seg2,Milk,Discount,PL-Central,Single,7.39,0,4,208,208,19,140.41
11/08/2024,MI-011,MiBrand1,Milk-Seg2,Milk,E-commerce,PL-Central,Carton,4.4,0,2,185,207,17,74.8
11/08/2024,MI-011,MiBrand1,Milk-Seg2,Milk,E-commerce,PL-North,Carton,2.4,0,2,193,166,21,50.4
11/08/2024,MI-011,MiBrand1,Milk-Seg2,Milk,E-commerce,PL-South,Carton,4.17,0,4,121,187,11,45.87
11/08/2024,YO-012,YoBrand1,Yogurt-Seg2,Yogurt,Retail,PL-Central,Single,3.61,0,4,203,185,29,104.69
11/08/2024,YO-012,YoBrand1,Yogurt-Seg2,Yogurt,Retail,PL-North,Carton,6.71,0,2,148,155,24,161.04
11/08/2024,YO-012,YoBrand1,Yogurt-Seg2,Yogurt,Discount,PL-South,Multipack,1.68,0,2,212,194,20,33.6
11/08/2024,YO-012,YoBrand1,Yogurt-Seg2,Yogurt,E-commerce,PL-Central,Carton,4.75,0,1,149,196,16,76
11/08/2024,YO-012,YoBrand1,Yogurt-Seg2,Yogurt,E-commerce,PL-North,Single,1.67,0,3,81,104,8,13.36
11/08/2024,YO-012,YoBrand1,Yogurt-Seg2,Yogurt,E-commerce,PL-South,Multipack,8.14,0,1,135,220,15,122.1
11/08/2024,SN-013,SnBrand3,SnackBar-Seg2,SnackBar,Retail,PL-Central,Carton,5.27,1,3,181,173,54,284.58
11/08/2024,SN-013,SnBrand3,SnackBar-Seg2,SnackBar,Retail,PL-North,Single,4.1,0,1,211,196,23,94.3
11/08/2024,SN-013,SnBrand3,SnackBar-Seg2,SnackBar,Retail,PL-South,Multipack,2.8,0,5,111,173,11,30.8
11/08/2024,SN-013,SnBrand3,SnackBar-Seg2,SnackBar,Discount,PL-Central,Single,5.72,1,3,167,175,28,160.16
11/08/2024,SN-013,SnBrand3,SnackBar-Seg2,SnackBar,Discount,PL-South,Single,2.7,0,3,181,241,15,40.5
